epoch,train_loss,train_acc,val_loss,val_acc,lr,kl_loss,time_elapsed
1,1.2140333425591712,78.1094527363184,0.3882689683633246,86.94955964771817,0.0001,222898.45266723633,34.88038182258606
2,0.429452816829364,85.50351689826728,0.352670986275431,87.6701361088871,0.0001,45657.73036193848,68.79502296447754
3,0.38024670733587884,86.72156459083891,0.3425442714026396,88.39071257005604,0.0001,16866.01404953003,102.86380195617676
4,0.34884120795673196,87.87098987819523,0.3787715281005665,86.78943154523618,0.0001,7888.158802032471,136.88210892677307
5,0.3302294277504718,88.57436953165208,0.3105288652794136,87.9103282626101,0.0001,4291.4141302108765,169.51498460769653
6,0.3018865231613103,88.93463715903242,0.3045927685997885,88.791032826261,0.0001,2626.2314343452454,203.66467189788818
7,0.2778857141288359,89.60370560988163,0.3112855397457118,88.31064851881506,0.0001,1774.6086387634277,237.6978690624237
8,0.26487706263410143,90.27277406073082,0.2839643382896081,89.19135308246597,0.0001,1302.9450380802155,270.34053230285645
9,0.2408492047615128,90.87322010636473,0.2703203689083278,90.23218574859888,0.0001,1021.2455680370331,304.3827347755432
10,0.22140210480914146,91.79962257677131,0.28978858296174087,89.51160928742995,0.0001,840.3152825832367,338.54924416542053
11,0.19800452710854535,92.82895865500086,0.26842140523363367,90.23218574859888,0.0001,784.8077924251556,371.10743737220764
12,0.1733778915426338,93.89260593583805,0.2593225874454141,89.83186549239392,0.0001,740.3832665681839,405.1085913181305
13,0.15376352703240012,94.69891919711786,0.25319045931518414,90.31224979983988,0.0001,702.0866314172745,439.2434952259064
14,0.13366546291972356,95.31652084405559,0.2759385864802892,90.23218574859888,0.0001,665.7334129810333,473.35627841949463
15,0.11357251560263723,96.27723451706983,0.26867555378465724,91.67333867093674,0.0001,628.8479670286179,505.95441818237305
16,0.09547371722364453,96.84336936009608,0.25539675759027797,90.39231385108087,0.0001,591.5626344680786,538.5989348888397
17,0.08337759367736888,97.40950420312232,0.2499135368115144,91.67333867093674,0.0001,554.0763827562332,571.2446649074554
18,0.08782522117172308,97.0663921770458,0.25936731204369645,91.35308246597278,0.0001,516.5629476308823,605.4028160572052
19,0.07979417298814202,97.28941499399554,0.27531600339238266,90.63250600480384,0.0001,478.88907968997955,638.0147047042847
20,0.0651958284521707,98.4045290787442,0.2926344680215856,91.27301841473178,0.0001,442.841615319252,670.6777620315552
21,0.057807194971111836,98.4045290787442,0.3167737250020944,91.35308246597278,0.0001,407.4194897413254,703.3188440799713
22,0.05054305270275871,98.61039629439011,0.3022752276448767,91.1128903122498,0.0001,373.9450981616974,735.9747936725616
23,0.0446304981049542,98.76479670612456,0.3252293833692128,90.79263410728583,0.0001,341.78448981046677,768.4542989730835
24,0.03494335834443733,99.22799794132784,0.3194828217284675,90.39231385108087,5e-05,318.06932908296585,801.1055176258087
25,0.031185350618182176,99.43386515697375,0.2961820103423827,91.03282626100881,5e-05,302.63003957271576,833.7160816192627
26,0.03038687285992575,99.36524275175844,0.3020022759106669,91.75340272217774,5e-05,287.44162821769714,866.2832674980164
27,0.030958960351573653,99.24515354263167,0.33335108703652544,91.1128903122498,5e-05,272.8272412419319,898.7419188022614
28,0.030266929316951314,99.3995539543661,0.3266698696693067,90.95276220976781,5e-05,258.7328706383705,931.3751780986786
29,0.030878245402341603,99.34808715045462,0.343836638681088,91.1929543634908,5e-05,245.06036937236786,963.9594218730927
30,0.022521168417271142,99.65688797392349,0.29565001654217216,91.83346677341873,2.5e-05,234.77074813842773,996.5264754295349
31,0.022900269747062874,99.72551037913878,0.3100555428278426,91.35308246597278,2.5e-05,227.87077975273132,1029.1918721199036
32,0.02128898844264766,99.69119917653114,0.32225934531445727,91.03282626100881,2.5e-05,221.21143400669098,1061.7954008579254
