Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
194,2868081.0866458523,0.33560216661205766,1896884.439790576,0.33488743279569894
195,169884105.24197105,0.3352130774901704,1761104.4188481676,0.33488743279569894
196,6243393.776041797,0.33550489433158587,4188925938.3874345,0.33488743279569894
197,10337366.764133688,0.3352130774901704,1776399.9162303666,0.33488743279569894
198,10372891.127792569,0.3352617136304063,1892923.9790575916,0.33488743279569894
199,2740254.841084335,0.3353589859108781,6704491993.549738,0.33488743279569894
200,1809729.035081467,0.33569943889252946,2003815.3717277488,0.33488743279569894
201,11069947.544793256,0.33555353047182174,22862661.65445026,0.33488743279569894
202,1970964.884877326,0.33560216661205766,1283585796.4397905,0.33488743279569894
203,267439620.9371238,0.3352617136304063,1754251.8952879582,0.33488743279569894
204,729595948.8410876,0.33569943889252946,1871126.5759162304,0.33488743279569894
205,5126295.806517676,0.33545625819134994,1857154.2198952879,0.33488743279569894
206,3471857242.208175,0.33574807503276544,1884772.5235602094,0.33488743279569894
207,2657229.859490579,0.3352617136304063,1680643.3926701571,0.33488743279569894
208,4891552.689640982,0.335407622051114,1820244.8167539267,0.33488743279569894
209,1166014359.3445847,0.3352617136304063,1875441.5078534032,0.33488743279569894
210,1942394.1544511584,0.33555353047182174,1674760.6701570682,0.33488743279569894
211,357924172.75715536,0.33550489433158587,1711301.3193717278,0.33488743279569894
212,4717948.000545617,0.33569943889252946,2077865.8429319372,0.33488743279569894
213,1934180.111635635,0.33531034977064217,2041917.6963350784,0.33488743279569894
214,4721154.439409495,0.335407622051114,3394942.4083769633,0.33488743279569894
215,13015687.1544655,0.33589398345347315,1872360.4188481676,0.33488743279569894
216,1877538.4660514696,0.335407622051114,1582451.5183246073,0.33488743279569894
217,6937543.222745475,0.3353589859108781,1776203.22513089,0.33488743279569894
218,4165894.4790170956,0.33599125573394495,2044781.7801047121,0.33488743279569894
